Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex,sentiment
28879,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,75,"of shame and iniquity. O, you have heard something",male,0.0
28880,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,76,"of my power, and so stand aloof for more serious",male,0.08
28881,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,77,"wooing. But I protest to thee, pretty one, my",male,0.25
28882,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,78,"authority shall not see thee, or else look friendly",male,0.38
28883,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,79,"upon thee. Come, bring me to some private place:",male,0.0
28884,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,80,"come, come.",male,0.0
28885,"Pericles, Prince of Tyre",Comedy,Marina,4,6,81,"If you were born to honour, show it now;",female,0.0
28886,"Pericles, Prince of Tyre",Comedy,Marina,4,6,82,"If put upon you, make the judgment good",female,0.7
28887,"Pericles, Prince of Tyre",Comedy,Marina,4,6,83,That thought you worthy of it.,female,0.33
28888,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,84,How's this? how's this? Some more; be sage.,male,0.5
28889,"Pericles, Prince of Tyre",Comedy,Marina,4,6,85,"For me,",female,0.0
28890,"Pericles, Prince of Tyre",Comedy,Marina,4,6,86,"That am a maid, though most ungentle fortune",female,0.5
28891,"Pericles, Prince of Tyre",Comedy,Marina,4,6,87,"Have placed me in this sty, where, since I came,",female,0.0
28892,"Pericles, Prince of Tyre",Comedy,Marina,4,6,88,"Diseases have been sold dearer than physic,",female,0.0
28893,"Pericles, Prince of Tyre",Comedy,Marina,4,6,89,"O, that the gods",female,0.0
28894,"Pericles, Prince of Tyre",Comedy,Marina,4,6,90,"Would set me free from this unhallow'd place,",female,0.4
28895,"Pericles, Prince of Tyre",Comedy,Marina,4,6,91,Though they did change me to the meanest bird,female,0.0
28896,"Pericles, Prince of Tyre",Comedy,Marina,4,6,92,That flies i' the purer air!,female,0.0
28897,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,93,I did not think,male,0.0
28898,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,94,Thou couldst have spoke so well; ne'er dream'd thou couldst.,male,0.0
28899,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,95,"Had I brought hither a corrupted mind,",male,0.0
28900,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,96,"Thy speech had alter'd it. Hold, here's gold for thee:",male,0.0
28901,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,97,"Persever in that clear way thou goest,",male,0.1
28902,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,98,And the gods strengthen thee!,male,0.0
28903,"Pericles, Prince of Tyre",Comedy,Marina,4,6,99,The good gods preserve you!,female,0.88
28904,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,100,"For me, be you thoughten",male,0.0
28905,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,101,That I came with no ill intent; for to me,male,0.25
28906,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,102,The very doors and windows savour vilely.,male,0.2
28907,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,103,"Fare thee well. Thou art a piece of virtue, and",male,0.0
28908,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,104,I doubt not but thy training hath been noble.,male,0.6
28909,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,105,"Hold, here's more gold for thee.",male,0.5
28910,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,106,"A curse upon him, die he like a thief,",male,0.0
28911,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,107,That robs thee of thy goodness! If thou dost,male,0.0
28912,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,108,"Hear from me, it shall be for thy good.",male,0.7
28913,"Pericles, Prince of Tyre",Comedy,Boult,4,6,109,"I beseech your honour, one piece for me.",male,0.0
28914,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,110,"Avaunt, thou damned door-keeper!",male,0.0
28915,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,111,"Your house, but for this virgin that doth prop it,",male,0.0
28916,"Pericles, Prince of Tyre",Comedy,Lysimachus,4,6,112,Would sink and overwhelm you. Away!,male,0.0
28917,"Pericles, Prince of Tyre",Comedy,Boult,4,6,113,How's this? We must take another course with you.,male,0.0
28918,"Pericles, Prince of Tyre",Comedy,Boult,4,6,114,"If your peevish chastity, which is not worth a",male,-0.28
28919,"Pericles, Prince of Tyre",Comedy,Boult,4,6,115,"breakfast in the cheapest country under the cope,",male,0.0
28920,"Pericles, Prince of Tyre",Comedy,Boult,4,6,116,"shall undo a whole household, let me be gelded like",male,0.2
28921,"Pericles, Prince of Tyre",Comedy,Boult,4,6,117,a spaniel. Come your ways.,male,0.0
28922,"Pericles, Prince of Tyre",Comedy,Marina,4,6,118,Whither would you have me?,female,0.0
28923,"Pericles, Prince of Tyre",Comedy,Boult,4,6,119,"I must have your maidenhead taken off, or the common",male,-0.3
28924,"Pericles, Prince of Tyre",Comedy,Boult,4,6,120,hangman shall execute it. Come your ways. We'll,male,0.0
28925,"Pericles, Prince of Tyre",Comedy,Boult,4,6,121,"have no more gentlemen driven away. Come your ways, I say.",male,-0.25
28926,"Pericles, Prince of Tyre",Comedy,Bawd,4,6,122,How now! what's the matter?,female,0.0
28927,"Pericles, Prince of Tyre",Comedy,Boult,4,6,123,"Worse and worse, mistress; she has here spoken holy",male,-0.4
28928,"Pericles, Prince of Tyre",Comedy,Boult,4,6,124,words to the Lord Lysimachus.,male,0.0
28929,"Pericles, Prince of Tyre",Comedy,Bawd,4,6,125,O abominable!,female,0.0
28930,"Pericles, Prince of Tyre",Comedy,Boult,4,6,126,She makes our profession as it were to stink afore,male,0.0
28931,"Pericles, Prince of Tyre",Comedy,Boult,4,6,127,the face of the gods.,male,0.0
28932,"Pericles, Prince of Tyre",Comedy,Bawd,4,6,128,"Marry, hang her up for ever!",female,0.0
28933,"Pericles, Prince of Tyre",Comedy,Boult,4,6,129,The nobleman would have dealt with her like a,male,0.0
28934,"Pericles, Prince of Tyre",Comedy,Boult,4,6,130,"nobleman, and she sent him away as cold as a",male,-0.6
28935,"Pericles, Prince of Tyre",Comedy,Boult,4,6,131,snowball; saying his prayers too.,male,0.0
28936,"Pericles, Prince of Tyre",Comedy,Bawd,4,6,132,"Boult, take her away; use her at thy pleasure:",female,0.0
28937,"Pericles, Prince of Tyre",Comedy,Bawd,4,6,133,"crack the glass of her virginity, and make the rest malleable.",female,0.0
28938,"Pericles, Prince of Tyre",Comedy,Boult,4,6,134,An if she were a thornier piece of ground than she,male,0.0
28939,"Pericles, Prince of Tyre",Comedy,Boult,4,6,135,"is, she shall be ploughed.",male,0.0
28940,"Pericles, Prince of Tyre",Comedy,Marina,4,6,136,"Hark, hark, you gods!",female,0.0
28941,"Pericles, Prince of Tyre",Comedy,Bawd,4,6,137,She conjures: away with her! Would she had never,female,0.0
28942,"Pericles, Prince of Tyre",Comedy,Bawd,4,6,138,"come within my doors! Marry, hang you! She's born",female,0.0
28943,"Pericles, Prince of Tyre",Comedy,Bawd,4,6,139,to undo us. Will you not go the way of women-kind?,female,0.0
28944,"Pericles, Prince of Tyre",Comedy,Bawd,4,6,140,"Marry, come up, my dish of chastity with rosemary and bays!",female,0.0
28945,"Pericles, Prince of Tyre",Comedy,Boult,4,6,141,"Come, mistress; come your ways with me.",male,0.0
28946,"Pericles, Prince of Tyre",Comedy,Marina,4,6,142,Whither wilt thou have me?,female,0.0
28947,"Pericles, Prince of Tyre",Comedy,Boult,4,6,143,To take from you the jewel you hold so dear.,male,0.0
28948,"Pericles, Prince of Tyre",Comedy,Marina,4,6,144,"Prithee, tell me one thing first.",female,0.25
28949,"Pericles, Prince of Tyre",Comedy,Boult,4,6,145,"Come now, your one thing.",male,0.0
28950,"Pericles, Prince of Tyre",Comedy,Marina,4,6,146,What canst thou wish thine enemy to be?,female,0.0
28951,"Pericles, Prince of Tyre",Comedy,Boult,4,6,147,"Why, I could wish him to be my master, or rather, my mistress.",male,0.0
28952,"Pericles, Prince of Tyre",Comedy,Marina,4,6,148,"Neither of these are so bad as thou art,",female,-0.7
28953,"Pericles, Prince of Tyre",Comedy,Marina,4,6,149,Since they do better thee in their command.,female,0.5
28954,"Pericles, Prince of Tyre",Comedy,Marina,4,6,150,"Thou hold'st a place, for which the pained'st fiend",female,0.0
28955,"Pericles, Prince of Tyre",Comedy,Marina,4,6,151,Of hell would not in reputation change:,female,0.0
28956,"Pericles, Prince of Tyre",Comedy,Marina,4,6,152,Thou art the damned doorkeeper to every,female,0.0
28957,"Pericles, Prince of Tyre",Comedy,Marina,4,6,153,Coistrel that comes inquiring for his Tib;,female,0.0
28958,"Pericles, Prince of Tyre",Comedy,Marina,4,6,154,To the choleric fisting of every rogue,female,0.0
28959,"Pericles, Prince of Tyre",Comedy,Marina,4,6,155,Thy ear is liable; thy food is such,female,-0.05
28960,"Pericles, Prince of Tyre",Comedy,Marina,4,6,156,As hath been belch'd on by infected lungs.,female,0.0
28961,"Pericles, Prince of Tyre",Comedy,Boult,4,6,157,"What would you have me do? go to the wars, would",male,0.0
28962,"Pericles, Prince of Tyre",Comedy,Boult,4,6,158,you? where a man may serve seven years for the loss,male,0.0
28963,"Pericles, Prince of Tyre",Comedy,Boult,4,6,159,"of a leg, and have not money enough in the end to",male,0.0
28964,"Pericles, Prince of Tyre",Comedy,Boult,4,6,160,buy him a wooden one?,male,0.0
28965,"Pericles, Prince of Tyre",Comedy,Marina,4,6,161,Do any thing but this thou doest. Empty,female,-0.1
28966,"Pericles, Prince of Tyre",Comedy,Marina,4,6,162,"OLD receptacles, or common shores, of filth;",female,-0.1
28967,"Pericles, Prince of Tyre",Comedy,Marina,4,6,163,Serve by indenture to the common hangman:,female,-0.3
28968,"Pericles, Prince of Tyre",Comedy,Marina,4,6,164,Any of these ways are yet better than this;,female,0.5
28969,"Pericles, Prince of Tyre",Comedy,Marina,4,6,165,"For what thou professest, a baboon, could he speak,",female,0.0
28970,"Pericles, Prince of Tyre",Comedy,Marina,4,6,166,"Would own a name too dear. O, that the gods",female,0.6
28971,"Pericles, Prince of Tyre",Comedy,Marina,4,6,167,Would safely deliver me from this place!,female,0.62
28972,"Pericles, Prince of Tyre",Comedy,Marina,4,6,168,"Here, here's gold for thee.",female,0.0
28973,"Pericles, Prince of Tyre",Comedy,Marina,4,6,169,"If that thy master would gain by thee,",female,0.0
28974,"Pericles, Prince of Tyre",Comedy,Marina,4,6,170,"Proclaim that I can sing, weave, sew, and dance,",female,0.0
28975,"Pericles, Prince of Tyre",Comedy,Marina,4,6,171,"With other virtues, which I'll keep from boast:",female,-0.12
28976,"Pericles, Prince of Tyre",Comedy,Marina,4,6,172,And I will undertake all these to teach.,female,0.0
28977,"Pericles, Prince of Tyre",Comedy,Marina,4,6,173,I doubt not but this populous city will,female,0.0
28978,"Pericles, Prince of Tyre",Comedy,Marina,4,6,174,Yield many scholars.,female,0.5
28979,"Pericles, Prince of Tyre",Comedy,Boult,4,6,175,But can you teach all this you speak of?,male,0.0
28980,"Pericles, Prince of Tyre",Comedy,Marina,4,6,176,"Prove that I cannot, take me home again,",female,0.0
28981,"Pericles, Prince of Tyre",Comedy,Marina,4,6,177,And prostitute me to the basest groom,female,0.0
28982,"Pericles, Prince of Tyre",Comedy,Marina,4,6,178,That doth frequent your house.,female,0.1
28983,"Pericles, Prince of Tyre",Comedy,Boult,4,6,179,"Well, I will see what I can do for thee: if I can",male,0.0
28984,"Pericles, Prince of Tyre",Comedy,Boult,4,6,180,"place thee, I will.",male,0.0
28985,"Pericles, Prince of Tyre",Comedy,Marina,4,6,181,But amongst honest women.,female,0.6
28986,"Pericles, Prince of Tyre",Comedy,Boult,4,6,182,"'Faith, my acquaintance lies little amongst them.",male,-0.19
28987,"Pericles, Prince of Tyre",Comedy,Boult,4,6,183,"But since my master and mistress have bought you,",male,0.0
28988,"Pericles, Prince of Tyre",Comedy,Boult,4,6,184,there's no going but by their consent: therefore I,male,0.0
28989,"Pericles, Prince of Tyre",Comedy,Boult,4,6,185,"will make them acquainted with your purpose, and I",male,0.5
28990,"Pericles, Prince of Tyre",Comedy,Boult,4,6,186,doubt not but I shall find them tractable enough.,male,0.0
28991,"Pericles, Prince of Tyre",Comedy,Boult,4,6,187,"Come, I'll do for thee what I can; come your ways.",male,0.0
28992,"Pericles, Prince of Tyre",Comedy,Gower,5,6,188,"Marina thus the brothel 'scapes, and chances",male,0.0
28993,"Pericles, Prince of Tyre",Comedy,Gower,5,6,189,"Into an honest house, our story says.",male,0.6
28994,"Pericles, Prince of Tyre",Comedy,Gower,5,6,190,"She sings like one immortal, and she dances",male,0.0
28995,"Pericles, Prince of Tyre",Comedy,Gower,5,6,191,As goddess-like to her admired lays;,male,0.0
28996,"Pericles, Prince of Tyre",Comedy,Gower,5,6,192,Deep clerks she dumbs; and with her needle composes,male,0.0
28997,"Pericles, Prince of Tyre",Comedy,Gower,5,6,193,"Nature's own shape, of bud, bird, branch, or berry,",male,0.6
28998,"Pericles, Prince of Tyre",Comedy,Gower,5,6,194,That even her art sisters the natural roses;,male,0.1
28999,"Pericles, Prince of Tyre",Comedy,Gower,5,6,195,"Her inkle, silk, twin with the rubied cherry:",male,0.0
29000,"Pericles, Prince of Tyre",Comedy,Gower,5,6,196,"That pupils lacks she none of noble race,",male,0.6
29001,"Pericles, Prince of Tyre",Comedy,Gower,5,6,197,Who pour their bounty on her; and her gain,male,0.0
29002,"Pericles, Prince of Tyre",Comedy,Gower,5,6,198,She gives the cursed bawd. Here we her place;,male,0.0
29003,"Pericles, Prince of Tyre",Comedy,Gower,5,6,199,"And to her father turn our thoughts again,",male,0.0
29004,"Pericles, Prince of Tyre",Comedy,Gower,5,6,200,"Where we left him, on the sea. We there him lost;",male,0.0
29005,"Pericles, Prince of Tyre",Comedy,Gower,5,6,201,"Whence, driven before the winds, he is arrived",male,0.0
29006,"Pericles, Prince of Tyre",Comedy,Gower,5,6,202,Here where his daughter dwells; and on this coast,male,0.0
29007,"Pericles, Prince of Tyre",Comedy,Gower,5,6,203,Suppose him now at anchor. The city strived,male,0.0
29008,"Pericles, Prince of Tyre",Comedy,Gower,5,6,204,God Neptune's annual feast to keep: from whence,male,0.0
29009,"Pericles, Prince of Tyre",Comedy,Gower,5,6,205,"Lysimachus our Tyrian ship espies,",male,0.0
29010,"Pericles, Prince of Tyre",Comedy,Gower,5,6,206,"His banners sable, trimm'd with rich expense;",male,0.38
29011,"Pericles, Prince of Tyre",Comedy,Gower,5,6,207,And to him in his barge with fervor hies.,male,0.0
29012,"Pericles, Prince of Tyre",Comedy,Gower,5,6,208,In your supposing once more put your sight,male,0.5
29013,"Pericles, Prince of Tyre",Comedy,Gower,5,6,209,Of heavy Pericles; think this his bark:,male,-0.2
29014,"Pericles, Prince of Tyre",Comedy,Gower,5,6,210,"Where what is done in action, more, if might,",male,0.3
29015,"Pericles, Prince of Tyre",Comedy,Gower,5,6,211,"Shall be discover'd; please you, sit and hark.",male,0.0
29016,"Pericles, Prince of Tyre",Comedy,Tyrian Sailor,5,1,4,[To the Sailor of Mytilene]  Where is lord Helicanus?,male,0.0
29017,"Pericles, Prince of Tyre",Comedy,Tyrian Sailor,5,1,5,he can resolve you.,male,0.0
29018,"Pericles, Prince of Tyre",Comedy,Tyrian Sailor,5,1,6,"O, here he is.",male,0.0
29019,"Pericles, Prince of Tyre",Comedy,Tyrian Sailor,5,1,7,"Sir, there's a barge put off from Mytilene,",male,0.0
29020,"Pericles, Prince of Tyre",Comedy,Tyrian Sailor,5,1,8,"And in it is Lysimachus the governor,",male,0.0
29021,"Pericles, Prince of Tyre",Comedy,Tyrian Sailor,5,1,9,Who craves to come aboard. What is your will?,male,0.0
29022,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,10,That he have his. Call up some gentlemen.,male,0.0
29023,"Pericles, Prince of Tyre",Comedy,Tyrian Sailor,5,1,11,"Ho, gentlemen! my lord calls.",male,0.0
29024,"Pericles, Prince of Tyre",Comedy,First Gentleman,5,1,12,Doth your lordship call?,male,0.0
29025,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,13,"Gentlemen, there's some of worth would come aboard;",male,0.3
29026,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,14,"I pray ye, greet them fairly.",male,0.7
29027,"Pericles, Prince of Tyre",Comedy,Tyrian Sailor,5,1,15,"Sir,",male,0.0
29028,"Pericles, Prince of Tyre",Comedy,Tyrian Sailor,5,1,16,"This is the man that can, in aught you would,",male,0.0
29029,"Pericles, Prince of Tyre",Comedy,Tyrian Sailor,5,1,17,Resolve you.,male,0.0
29030,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,18,"Hail, reverend sir! the gods preserve you!",male,0.0
29031,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,19,"And you, sir, to outlive the age I am,",male,0.0
29032,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,20,And die as I would do.,male,0.0
29033,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,21,You wish me well.,male,0.0
29034,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,22,"Being on shore, honouring of Neptune's triumphs,",male,0.0
29035,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,23,"Seeing this goodly vessel ride before us,",male,0.7
29036,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,24,"I made to it, to know of whence you are.",male,0.0
29037,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,25,"First, what is your place?",male,0.25
29038,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,26,I am the governor of this place you lie before.,male,0.0
29039,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,27,"Sir,",male,0.0
29040,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,28,"Our vessel is of Tyre, in it the king;",male,0.0
29041,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,29,A man who for this three months hath not spoken,male,0.0
29042,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,30,"To any one, nor taken sustenance",male,0.0
29043,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,31,But to prorogue his grief.,male,-0.8
29044,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,32,Upon what ground is his distemperature?,male,0.0
29045,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,33,'Twould be too tedious to repeat;,male,-0.5
29046,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,34,But the main grief springs from the loss,male,-0.32
29047,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,35,Of a beloved daughter and a wife.,male,0.7
29048,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,36,May we not see him?,male,0.0
29049,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,37,You may;,male,0.0
29050,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,38,But bootless is your sight: he will not speak To any.,male,0.0
29051,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,39,Yet let me obtain my wish.,male,0.0
29052,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,40,Behold him.,male,0.0
29053,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,41,"This was a goodly person,",male,0.7
29054,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,42,"Till the disaster that, one mortal night,",male,0.0
29055,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,43,Drove him to this.,male,0.0
29056,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,44,"Sir king, all hail! the gods preserve you!",male,0.0
29057,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,45,"Hail, royal sir!",male,0.0
29058,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,46,It is in vain; he will not speak to you.,male,0.0
29059,"Pericles, Prince of Tyre",Comedy,First Lord,5,1,47,"Sir,",male,0.0
29060,"Pericles, Prince of Tyre",Comedy,First Lord,5,1,48,"We have a maid in Mytilene, I durst wager,",male,0.0
29061,"Pericles, Prince of Tyre",Comedy,First Lord,5,1,49,Would win some words of him.,male,0.8
29062,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,50,'Tis well bethought.,male,0.0
29063,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,51,She questionless with her sweet harmony,male,0.35
29064,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,52,"And other chosen attractions, would allure,",male,-0.12
29065,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,53,"And make a battery through his deafen'd parts,",male,0.0
29066,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,54,Which now are midway stopp'd:,male,0.0
29067,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,55,"She is all happy as the fairest of all,",male,0.8
29068,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,56,"And, with her fellow maids is now upon",male,0.0
29069,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,57,The leafy shelter that abuts against,male,0.0
29070,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,58,The island's side.,male,0.0
29071,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,59,"Sure, all's effectless; yet nothing we'll omit",male,0.5
29072,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,60,"That bears recovery's name. But, since your kindness",male,0.0
29073,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,61,"We have stretch'd thus far, let us beseech you",male,0.1
29074,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,62,"That for our gold we may provision have,",male,0.0
29075,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,63,"Wherein we are not destitute for want,",male,0.0
29076,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,64,But weary for the staleness.,male,0.0
29077,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,65,"O, sir, a courtesy",male,0.0
29078,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,66,"Which if we should deny, the most just gods",male,0.5
29079,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,67,"For every graff would send a caterpillar,",male,0.0
29080,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,68,And so afflict our province. Yet once more,male,0.5
29081,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,69,Let me entreat to know at large the cause,male,0.21
29082,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,70,Of your king's sorrow.,male,0.0
29083,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,71,"Sit, sir, I will recount it to you:",male,0.0
29084,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,72,"But, see, I am prevented.",male,0.0
29085,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,73,"O, here is",male,0.0
29086,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,74,"The lady that I sent for. Welcome, fair one!",male,0.84
29087,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,75,Is't not a goodly presence?,male,-0.35
29088,"Pericles, Prince of Tyre",Comedy,Helicanus,5,1,76,She's a gallant lady.,male,0.0
29089,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,77,"She's such a one, that, were I well assured",male,0.0
29090,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,78,"Came of a gentle kind and noble stock,",male,0.47
29091,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,79,"I'ld wish no better choice, and think me rarely wed.",male,0.02
29092,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,80,"Fair one, all goodness that consists in bounty",male,0.7
29093,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,81,"Expect even here, where is a kingly patient:",male,0.0
29094,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,82,If that thy prosperous and artificial feat,male,-0.6
29095,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,83,"Can draw him but to answer thee in aught,",male,0.0
29096,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,84,Thy sacred physic shall receive such pay,male,0.0
29097,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,85,As thy desires can wish.,male,0.0
29098,"Pericles, Prince of Tyre",Comedy,Marina,5,1,86,"Sir, I will use",female,0.0
29099,"Pericles, Prince of Tyre",Comedy,Marina,5,1,87,"My utmost skill in his recovery, Provided",female,0.0
29100,"Pericles, Prince of Tyre",Comedy,Marina,5,1,88,That none but I and my companion maid,female,0.0
29101,"Pericles, Prince of Tyre",Comedy,Marina,5,1,89,Be suffer'd to come near him.,female,0.1
29102,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,90,"Come, let us leave her;",male,0.0
29103,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,91,And the gods make her prosperous!,male,0.0
29104,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,92,Mark'd he your music?,male,0.0
29105,"Pericles, Prince of Tyre",Comedy,Marina,5,1,93,"No, nor look'd on us.",female,0.0
29106,"Pericles, Prince of Tyre",Comedy,Lysimachus,5,1,94,"See, she will speak to him.",male,0.0
29107,"Pericles, Prince of Tyre",Comedy,Marina,5,1,95,"Hail, sir! my lord, lend ear.",female,0.0
29108,"Pericles, Prince of Tyre",Comedy,Pericles,5,1,96,"Hum, ha!",male,0.0
29109,"Pericles, Prince of Tyre",Comedy,Marina,5,1,97,"I am a maid,",female,0.0
29110,"Pericles, Prince of Tyre",Comedy,Marina,5,1,98,"My lord, that ne'er before invited eyes,",female,0.0
29111,"Pericles, Prince of Tyre",Comedy,Marina,5,1,99,"But have been gazed on like a comet: she speaks,",female,0.0
29112,"Pericles, Prince of Tyre",Comedy,Marina,5,1,100,"My lord, that, may be, hath endured a grief",female,-0.8
29113,"Pericles, Prince of Tyre",Comedy,Marina,5,1,101,"Might equal yours, if both were justly weigh'd.",female,0.0
29114,"Pericles, Prince of Tyre",Comedy,Marina,5,1,102,"Though wayward fortune did malign my state,",female,0.0
29115,"Pericles, Prince of Tyre",Comedy,Marina,5,1,103,My derivation was from ancestors,female,0.0
29116,"Pericles, Prince of Tyre",Comedy,Marina,5,1,104,Who stood equivalent with mighty kings:,female,0.4
29117,"Pericles, Prince of Tyre",Comedy,Marina,5,1,105,"But time hath rooted out my parentage,",female,0.0
29118,"Pericles, Prince of Tyre",Comedy,Marina,5,1,106,And to the world and awkward casualties,female,-0.6
29119,"Pericles, Prince of Tyre",Comedy,Marina,5,1,107,Bound me in servitude.,female,0.0
29120,"Pericles, Prince of Tyre",Comedy,Marina,5,1,108,I will desist;,female,0.0
29121,"Pericles, Prince of Tyre",Comedy,Marina,5,1,109,"But there is something glows upon my cheek,",female,0.0
29122,"Pericles, Prince of Tyre",Comedy,Marina,5,1,110,"And whispers in mine ear, 'Go not till he speak.'",female,0.0
29123,"Pericles, Prince of Tyre",Comedy,Pericles,5,1,111,My fortunes--parentage--good parentage--,male,0.0
29124,"Pericles, Prince of Tyre",Comedy,Pericles,5,1,112,To equal mine!--was it not thus? what say you?,male,0.0
29125,"Pericles, Prince of Tyre",Comedy,Marina,5,1,113,"I said, my lord, if you did know my parentage,",female,0.0
29126,"Pericles, Prince of Tyre",Comedy,Marina,5,1,114,You would not do me violence.,female,0.0
29127,"Pericles, Prince of Tyre",Comedy,Pericles,5,1,115,"I do think so. Pray you, turn your eyes upon me.",male,0.0
29128,"Pericles, Prince of Tyre",Comedy,Pericles,5,1,116,You are like something that--What country-woman?,male,0.0
29129,"Pericles, Prince of Tyre",Comedy,Pericles,5,1,117,Here of these shores?,male,0.0
29130,"Pericles, Prince of Tyre",Comedy,Marina,5,1,118,"No, nor of any shores:",female,0.0
