Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex,sentiment
102429,Romeo and Juliet,Tragedy,Lady Capulet,4,3,14,"Get thee to bed, and rest; for thou hast need.",female,0.0
102430,Romeo and Juliet,Tragedy,Juliet,4,3,15,Farewell! God knows when we shall meet again.,female,0.0
102431,Romeo and Juliet,Tragedy,Juliet,4,3,16,"I have a faint cold fear thrills through my veins,",female,-0.55
102432,Romeo and Juliet,Tragedy,Juliet,4,3,17,That almost freezes up the heat of life:,female,0.0
102433,Romeo and Juliet,Tragedy,Juliet,4,3,18,I'll call them back again to comfort me:,female,0.0
102434,Romeo and Juliet,Tragedy,Juliet,4,3,19,Nurse! What should she do here?,female,0.0
102435,Romeo and Juliet,Tragedy,Juliet,4,3,20,My dismal scene I needs must act alone.,female,0.0
102436,Romeo and Juliet,Tragedy,Juliet,4,3,21,"Come, vial.",female,0.0
102437,Romeo and Juliet,Tragedy,Juliet,4,3,22,What if this mixture do not work at all?,female,0.0
102438,Romeo and Juliet,Tragedy,Juliet,4,3,23,Shall I be married then to-morrow morning?,female,0.25
102439,Romeo and Juliet,Tragedy,Juliet,4,3,24,"No, no: this shall forbid it: lie thou there.",female,0.0
102440,Romeo and Juliet,Tragedy,Juliet,4,3,25,"What if it be a poison, which the friar",female,0.0
102441,Romeo and Juliet,Tragedy,Juliet,4,3,26,"Subtly hath minister'd to have me dead,",female,-0.27
102442,Romeo and Juliet,Tragedy,Juliet,4,3,27,"Lest in this marriage he should be dishonour'd,",female,0.0
102443,Romeo and Juliet,Tragedy,Juliet,4,3,28,Because he married me before to Romeo?,female,0.25
102444,Romeo and Juliet,Tragedy,Juliet,4,3,29,"I fear it is: and yet, methinks, it should not,",female,0.0
102445,Romeo and Juliet,Tragedy,Juliet,4,3,30,For he hath still been tried a holy man.,female,0.0
102446,Romeo and Juliet,Tragedy,Juliet,4,3,31,"How if, when I am laid into the tomb,",female,0.0
102447,Romeo and Juliet,Tragedy,Juliet,4,3,32,I wake before the time that Romeo,female,0.0
102448,Romeo and Juliet,Tragedy,Juliet,4,3,33,Come to redeem me? there's a fearful point!,female,-1.0
102449,Romeo and Juliet,Tragedy,Juliet,4,3,34,"Shall I not, then, be stifled in the vault,",female,0.0
102450,Romeo and Juliet,Tragedy,Juliet,4,3,35,"To whose foul mouth no healthsome air breathes in,",female,0.0
102451,Romeo and Juliet,Tragedy,Juliet,4,3,36,And there die strangled ere my Romeo comes?,female,0.0
102452,Romeo and Juliet,Tragedy,Juliet,4,3,37,"Or, if I live, is it not very like,",female,0.02
102453,Romeo and Juliet,Tragedy,Juliet,4,3,38,"The horrible conceit of death and night,",female,-1.0
102454,Romeo and Juliet,Tragedy,Juliet,4,3,39,"Together with the terror of the place,--",female,0.0
102455,Romeo and Juliet,Tragedy,Juliet,4,3,40,"As in a vault, an ancient receptacle,",female,0.0
102456,Romeo and Juliet,Tragedy,Juliet,4,3,41,"Where, for these many hundred years, the bones",female,0.5
102457,Romeo and Juliet,Tragedy,Juliet,4,3,42,Of all my buried ancestors are packed:,female,0.0
102458,Romeo and Juliet,Tragedy,Juliet,4,3,43,"Where bloody Tybalt, yet but green in earth,",female,-0.5
102459,Romeo and Juliet,Tragedy,Juliet,4,3,44,"Lies festering in his shroud; where, as they say,",female,0.0
102460,Romeo and Juliet,Tragedy,Juliet,4,3,45,At some hours in the night spirits resort;--,female,0.0
102461,Romeo and Juliet,Tragedy,Juliet,4,3,46,"Alack, alack, is it not like that I,",female,0.0
102462,Romeo and Juliet,Tragedy,Juliet,4,3,47,"So early waking, what with loathsome smells,",female,0.1
102463,Romeo and Juliet,Tragedy,Juliet,4,3,48,"And shrieks like mandrakes' torn out of the earth,",female,0.0
102464,Romeo and Juliet,Tragedy,Juliet,4,3,49,"That living mortals, hearing them, run mad:--",female,-0.62
102465,Romeo and Juliet,Tragedy,Juliet,4,3,50,"O, if I wake, shall I not be distraught,",female,-0.6
102466,Romeo and Juliet,Tragedy,Juliet,4,3,51,Environed with all these hideous fears?,female,0.0
102467,Romeo and Juliet,Tragedy,Juliet,4,3,52,And madly play with my forefather's joints?,female,-0.62
102468,Romeo and Juliet,Tragedy,Juliet,4,3,53,And pluck the mangled Tybalt from his shroud?,female,0.0
102469,Romeo and Juliet,Tragedy,Juliet,4,3,54,"And, in this rage, with some great kinsman's bone,",female,0.8
102470,Romeo and Juliet,Tragedy,Juliet,4,3,55,"As with a club, dash out my desperate brains?",female,-0.6
102471,Romeo and Juliet,Tragedy,Juliet,4,3,56,"O, look! methinks I see my cousin's ghost",female,0.0
102472,Romeo and Juliet,Tragedy,Juliet,4,3,57,"Seeking out Romeo, that did spit his body",female,0.0
102473,Romeo and Juliet,Tragedy,Juliet,4,3,58,"Upon a rapier's point: stay, Tybalt, stay!",female,0.0
102474,Romeo and Juliet,Tragedy,Juliet,4,3,59,"Romeo, I come! this do I drink to thee.",female,0.0
102475,Romeo and Juliet,Tragedy,Lady Capulet,4,4,1,"Hold, take these keys, and fetch more spices, nurse.",female,0.5
102476,Romeo and Juliet,Tragedy,Nurse,4,4,2,They call for dates and quinces in the pastry.,female,0.0
102477,Romeo and Juliet,Tragedy,Capulet,4,4,3,"Come, stir, stir, stir! the second cock hath crow'd,",male,0.0
102478,Romeo and Juliet,Tragedy,Capulet,4,4,4,"The curfew-bell hath rung, 'tis three o'clock:",male,0.0
102479,Romeo and Juliet,Tragedy,Capulet,4,4,5,"Look to the baked meats, good Angelica:",male,0.7
102480,Romeo and Juliet,Tragedy,Capulet,4,4,6,Spare not for the cost.,male,0.0
102481,Romeo and Juliet,Tragedy,Nurse,4,4,7,"Go, you cot-quean, go,",female,0.0
102482,Romeo and Juliet,Tragedy,Nurse,4,4,8,"Get you to bed; faith, You'll be sick to-morrow",female,-0.71
102483,Romeo and Juliet,Tragedy,Nurse,4,4,9,For this night's watching.,female,0.0
102484,Romeo and Juliet,Tragedy,Capulet,4,4,10,"No, not a whit: what! I have watch'd ere now",male,0.0
102485,Romeo and Juliet,Tragedy,Capulet,4,4,11,"All night for lesser cause, and ne'er been sick.",male,-0.36
102486,Romeo and Juliet,Tragedy,Lady Capulet,4,4,12,"Ay, you have been a mouse-hunt in your time;",female,0.0
102487,Romeo and Juliet,Tragedy,Lady Capulet,4,4,13,But I will watch you from such watching now.,female,0.0
102488,Romeo and Juliet,Tragedy,Capulet,4,4,14,"A jealous hood, a jealous hood!",male,0.0
102489,Romeo and Juliet,Tragedy,Capulet,4,4,15,"Now, fellow,",male,0.0
102490,Romeo and Juliet,Tragedy,Capulet,4,4,16,What's there?,male,0.0
102491,Romeo and Juliet,Tragedy,First Servant,4,4,17,"Things for the cook, sir; but I know not what.",male,0.0
102492,Romeo and Juliet,Tragedy,Capulet,4,4,18,"Make haste, make haste.",male,0.0
102493,Romeo and Juliet,Tragedy,Capulet,4,4,19,"Sirrah, fetch drier logs:",male,0.0
102494,Romeo and Juliet,Tragedy,Capulet,4,4,20,"Call Peter, he will show thee where they are.",male,0.0
102495,Romeo and Juliet,Tragedy,Second Servant,4,4,21,"I have a head, sir, that will find out logs,",male,0.0
102496,Romeo and Juliet,Tragedy,Second Servant,4,4,22,And never trouble Peter for the matter.,male,0.1
102497,Romeo and Juliet,Tragedy,Capulet,4,4,23,"Mass, and well said; a merry whoreson, ha!",male,0.0
102498,Romeo and Juliet,Tragedy,Capulet,4,4,24,"Thou shalt be logger-head. Good faith, 'tis day:",male,0.7
102499,Romeo and Juliet,Tragedy,Capulet,4,4,25,"The county will be here with music straight,",male,0.2
102500,Romeo and Juliet,Tragedy,Capulet,4,4,26,For so he said he would: I hear him near.,male,0.1
102501,Romeo and Juliet,Tragedy,Capulet,4,4,27,"Nurse! Wife! What, ho! What, nurse, I say!",male,0.0
102502,Romeo and Juliet,Tragedy,Capulet,4,4,28,"Go waken Juliet, go and trim her up;",male,0.0
102503,Romeo and Juliet,Tragedy,Capulet,4,4,29,"I'll go and chat with Paris: hie, make haste,",male,0.0
102504,Romeo and Juliet,Tragedy,Capulet,4,4,30,Make haste; the bridegroom he is come already:,male,0.0
102505,Romeo and Juliet,Tragedy,Capulet,4,4,31,"Make haste, I say.",male,0.0
102506,Romeo and Juliet,Tragedy,Nurse,4,5,1,"Mistress! what, mistress! Juliet! fast, I warrant her, she:",female,0.2
102507,Romeo and Juliet,Tragedy,Nurse,4,5,2,"Why, lamb! why, lady! fie, you slug-a-bed!",female,0.0
102508,Romeo and Juliet,Tragedy,Nurse,4,5,3,"Why, love, I say! madam! sweet-heart! why, bride!",female,1.0
102509,Romeo and Juliet,Tragedy,Nurse,4,5,4,"What, not a word? you take your pennyworths now;",female,0.0
102510,Romeo and Juliet,Tragedy,Nurse,4,5,5,"Sleep for a week; for the next night, I warrant,",female,0.0
102511,Romeo and Juliet,Tragedy,Nurse,4,5,6,"The County Paris hath set up his rest,",female,0.0
102512,Romeo and Juliet,Tragedy,Nurse,4,5,7,"That you shall rest but little. God forgive me,",female,-0.19
102513,Romeo and Juliet,Tragedy,Nurse,4,5,8,"Marry, and amen, how sound is she asleep!",female,0.5
102514,Romeo and Juliet,Tragedy,Nurse,4,5,9,"I must needs wake her. Madam, madam, madam!",female,0.0
102515,Romeo and Juliet,Tragedy,Nurse,4,5,10,"Ay, let the county take you in your bed;",female,0.0
102516,Romeo and Juliet,Tragedy,Nurse,4,5,11,"He'll fright you up, i' faith. Will it not be?",female,0.0
102517,Romeo and Juliet,Tragedy,Nurse,4,5,12,"What, dress'd! and in your clothes! and down again!",female,-0.19
102518,Romeo and Juliet,Tragedy,Nurse,4,5,13,I must needs wake you; Lady! lady! lady!,female,0.0
102519,Romeo and Juliet,Tragedy,Nurse,4,5,14,"Alas, alas! Help, help! my lady's dead!",female,-0.42
102520,Romeo and Juliet,Tragedy,Nurse,4,5,15,"O, well-a-day, that ever I was born!",female,0.0
102521,Romeo and Juliet,Tragedy,Nurse,4,5,16,"Some aqua vitae, ho! My lord! my lady!",female,0.0
102522,Romeo and Juliet,Tragedy,Lady Capulet,4,5,17,What noise is here?,female,0.0
102523,Romeo and Juliet,Tragedy,Nurse,4,5,18,O lamentable day!,female,0.0
102524,Romeo and Juliet,Tragedy,Lady Capulet,4,5,19,What is the matter?,female,0.0
102525,Romeo and Juliet,Tragedy,Nurse,4,5,20,"Look, look! O heavy day!",female,-0.25
102526,Romeo and Juliet,Tragedy,Lady Capulet,4,5,21,"O me, O me! My child, my only life,",female,0.0
102527,Romeo and Juliet,Tragedy,Lady Capulet,4,5,22,"Revive, look up, or I will die with thee!",female,0.0
102528,Romeo and Juliet,Tragedy,Lady Capulet,4,5,23,"Help, help! Call help.",female,0.0
102529,Romeo and Juliet,Tragedy,Capulet,4,5,24,"For shame, bring Juliet forth; her lord is come.",male,0.0
102530,Romeo and Juliet,Tragedy,Nurse,4,5,25,"She's dead, deceased, she's dead; alack the day!",female,-0.23
102531,Romeo and Juliet,Tragedy,Lady Capulet,4,5,26,"Alack the day, she's dead, she's dead, she's dead!",female,-0.22
102532,Romeo and Juliet,Tragedy,Capulet,4,5,27,"Ha! let me see her: out, alas! she's cold:",male,-0.55
102533,Romeo and Juliet,Tragedy,Capulet,4,5,28,"Her blood is settled, and her joints are stiff;",male,-0.21
102534,Romeo and Juliet,Tragedy,Capulet,4,5,29,Life and these lips have long been separated:,male,-0.05
102535,Romeo and Juliet,Tragedy,Capulet,4,5,30,Death lies on her like an untimely frost,male,0.0
102536,Romeo and Juliet,Tragedy,Capulet,4,5,31,Upon the sweetest flower of all the field.,male,0.0
102537,Romeo and Juliet,Tragedy,Nurse,4,5,32,O lamentable day!,female,0.0
102538,Romeo and Juliet,Tragedy,Lady Capulet,4,5,33,O woful time!,female,0.0
102539,Romeo and Juliet,Tragedy,Capulet,4,5,34,"Death, that hath ta'en her hence to make me wail,",male,0.0
102540,Romeo and Juliet,Tragedy,Capulet,4,5,35,"Ties up my tongue, and will not let me speak.",male,0.0
102541,Romeo and Juliet,Tragedy,Friar Laurence,4,5,36,"Come, is the bride ready to go to church?",male,0.2
102542,Romeo and Juliet,Tragedy,Capulet,4,5,37,"Ready to go, but never to return.",male,0.2
102543,Romeo and Juliet,Tragedy,Capulet,4,5,38,O son! the night before thy wedding-day,male,0.0
102544,Romeo and Juliet,Tragedy,Capulet,4,5,39,"Hath Death lain with thy wife. There she lies,",male,0.0
102545,Romeo and Juliet,Tragedy,Capulet,4,5,40,"Flower as she was, deflowered by him.",male,0.0
102546,Romeo and Juliet,Tragedy,Capulet,4,5,41,"Death is my son-in-law, Death is my heir;",male,0.0
102547,Romeo and Juliet,Tragedy,Capulet,4,5,42,"My daughter he hath wedded: I will die,",male,0.0
102548,Romeo and Juliet,Tragedy,Capulet,4,5,43,"And leave him all; life, living, all is Death's.",male,0.0
102549,Romeo and Juliet,Tragedy,Paris,4,5,44,"Have I thought long to see this morning's face,",male,-0.05
102550,Romeo and Juliet,Tragedy,Paris,4,5,45,And doth it give me such a sight as this?,male,0.0
102551,Romeo and Juliet,Tragedy,Lady Capulet,4,5,46,"Accursed, unhappy, wretched, hateful day!",female,-0.75
102552,Romeo and Juliet,Tragedy,Lady Capulet,4,5,47,Most miserable hour that e'er time saw,female,-0.25
102553,Romeo and Juliet,Tragedy,Lady Capulet,4,5,48,In lasting labour of his pilgrimage!,female,0.0
102554,Romeo and Juliet,Tragedy,Lady Capulet,4,5,49,"But one, poor one, one poor and loving child,",female,-0.07
102555,Romeo and Juliet,Tragedy,Lady Capulet,4,5,50,"But one thing to rejoice and solace in,",female,0.0
102556,Romeo and Juliet,Tragedy,Lady Capulet,4,5,51,And cruel death hath catch'd it from my sight!,female,-1.0
102557,Romeo and Juliet,Tragedy,Nurse,4,5,52,"O woe! O woful, woful, woful day!",female,0.0
102558,Romeo and Juliet,Tragedy,Nurse,4,5,53,"Most lamentable day, most woful day,",female,0.5
102559,Romeo and Juliet,Tragedy,Nurse,4,5,54,"That ever, ever, I did yet behold!",female,0.0
102560,Romeo and Juliet,Tragedy,Nurse,4,5,55,O day! O day! O day! O hateful day!,female,0.0
102561,Romeo and Juliet,Tragedy,Nurse,4,5,56,Never was seen so black a day as this:,female,-0.17
102562,Romeo and Juliet,Tragedy,Nurse,4,5,57,"O woful day, O woful day!",female,0.0
102563,Romeo and Juliet,Tragedy,Paris,4,5,58,"Beguiled, divorced, wronged, spited, slain!",male,0.0
102564,Romeo and Juliet,Tragedy,Paris,4,5,59,"Most detestable death, by thee beguil'd,",male,0.5
102565,Romeo and Juliet,Tragedy,Paris,4,5,60,By cruel cruel thee quite overthrown!,male,-1.0
102566,Romeo and Juliet,Tragedy,Paris,4,5,61,"O love! O life! not life, but love in death!",male,0.7
102567,Romeo and Juliet,Tragedy,Capulet,4,5,62,"Despised, distressed, hated, martyr'd, kill'd!",male,-1.0
102568,Romeo and Juliet,Tragedy,Capulet,4,5,63,"Uncomfortable time, why camest thou now",male,-0.5
102569,Romeo and Juliet,Tragedy,Capulet,4,5,64,"To murder, murder our solemnity?",male,0.0
102570,Romeo and Juliet,Tragedy,Capulet,4,5,65,"O child! O child! my soul, and not my child!",male,0.0
102571,Romeo and Juliet,Tragedy,Capulet,4,5,66,Dead art thou! Alack! my child is dead;,male,-0.26
102572,Romeo and Juliet,Tragedy,Capulet,4,5,67,And with my child my joys are buried.,male,0.0
102573,Romeo and Juliet,Tragedy,Friar Laurence,4,5,68,"Peace, ho, for shame! confusion's cure lives not",male,0.0
102574,Romeo and Juliet,Tragedy,Friar Laurence,4,5,69,In these confusions. Heaven and yourself,male,0.0
102575,Romeo and Juliet,Tragedy,Friar Laurence,4,5,70,"Had part in this fair maid; now heaven hath all,",male,0.7
102576,Romeo and Juliet,Tragedy,Friar Laurence,4,5,71,And all the better is it for the maid:,male,0.5
102577,Romeo and Juliet,Tragedy,Friar Laurence,4,5,72,"Your part in her you could not keep from death,",male,0.0
102578,Romeo and Juliet,Tragedy,Friar Laurence,4,5,73,But heaven keeps his part in eternal life.,male,0.0
102579,Romeo and Juliet,Tragedy,Friar Laurence,4,5,74,The most you sought was her promotion;,male,0.5
102580,Romeo and Juliet,Tragedy,Friar Laurence,4,5,75,For 'twas your heaven she should be advanced:,male,0.4
102581,Romeo and Juliet,Tragedy,Friar Laurence,4,5,76,"And weep ye now, seeing she is advanced",male,0.4
102582,Romeo and Juliet,Tragedy,Friar Laurence,4,5,77,"Above the clouds, as high as heaven itself?",male,0.08
102583,Romeo and Juliet,Tragedy,Friar Laurence,4,5,78,"O, in this love, you love your child so ill,",male,0.17
102584,Romeo and Juliet,Tragedy,Friar Laurence,4,5,79,"That you run mad, seeing that she is well:",male,-0.62
102585,Romeo and Juliet,Tragedy,Friar Laurence,4,5,80,She's not well married that lives married long;,male,0.15
102586,Romeo and Juliet,Tragedy,Friar Laurence,4,5,81,But she's best married that dies married young.,male,0.4
102587,Romeo and Juliet,Tragedy,Friar Laurence,4,5,82,"Dry up your tears, and stick your rosemary",male,-0.07
102588,Romeo and Juliet,Tragedy,Friar Laurence,4,5,83,"On this fair corse; and, as the custom is,",male,0.7
102589,Romeo and Juliet,Tragedy,Friar Laurence,4,5,84,In all her best array bear her to church:,male,1.0
102590,Romeo and Juliet,Tragedy,Friar Laurence,4,5,85,"For though fond nature bids us an lament,",male,0.0
102591,Romeo and Juliet,Tragedy,Friar Laurence,4,5,86,Yet nature's tears are reason's merriment.,male,0.0
102592,Romeo and Juliet,Tragedy,Capulet,4,5,87,"All things that we ordained festival,",male,0.0
102593,Romeo and Juliet,Tragedy,Capulet,4,5,88,Turn from their office to black funeral;,male,-0.17
102594,Romeo and Juliet,Tragedy,Capulet,4,5,89,"Our instruments to melancholy bells,",male,0.0
102595,Romeo and Juliet,Tragedy,Capulet,4,5,90,"Our wedding cheer to a sad burial feast,",male,-0.5
102596,Romeo and Juliet,Tragedy,Capulet,4,5,91,"Our solemn hymns to sullen dirges change,",male,0.0
102597,Romeo and Juliet,Tragedy,Capulet,4,5,92,"Our bridal flowers serve for a buried corse,",male,0.0
102598,Romeo and Juliet,Tragedy,Capulet,4,5,93,And all things change them to the contrary.,male,0.0
102599,Romeo and Juliet,Tragedy,Friar Laurence,4,5,94,"Sir, go you in; and, madam, go with him;",male,0.0
102600,Romeo and Juliet,Tragedy,Friar Laurence,4,5,95,"And go, Sir Paris; every one prepare",male,0.0
102601,Romeo and Juliet,Tragedy,Friar Laurence,4,5,96,To follow this fair corse unto her grave:,male,0.7
102602,Romeo and Juliet,Tragedy,Friar Laurence,4,5,97,The heavens do lour upon you for some ill;,male,-0.5
102603,Romeo and Juliet,Tragedy,Friar Laurence,4,5,98,Move them no more by crossing their high will.,male,-0.04
102604,Romeo and Juliet,Tragedy,First Musician,4,5,99,"Faith, we may put up our pipes, and be gone.",male,0.0
102605,Romeo and Juliet,Tragedy,Nurse,4,5,100,"Honest goodfellows, ah, put up, put up;",female,0.6
102606,Romeo and Juliet,Tragedy,Nurse,4,5,101,"For, well you know, this is a pitiful case.",female,0.0
102607,Romeo and Juliet,Tragedy,First Musician,4,5,102,"Ay, by my troth, the case may be amended.",male,0.0
102608,Romeo and Juliet,Tragedy,Peter,4,5,103,"Musicians, O, musicians, 'Heart's ease, Heart's",male,0.0
102609,Romeo and Juliet,Tragedy,Peter,4,5,104,"ease:' O, an you will have me live, play 'Heart's ease.'",male,0.14
102610,Romeo and Juliet,Tragedy,First Musician,4,5,105,Why 'Heart's ease?',male,0.0
102611,Romeo and Juliet,Tragedy,Peter,4,5,106,"O, musicians, because my heart itself plays 'My",male,0.0
102612,Romeo and Juliet,Tragedy,Peter,4,5,107,"heart is full of woe:' O, play me some merry dump,",male,0.35
102613,Romeo and Juliet,Tragedy,Peter,4,5,108,to comfort me.,male,0.0
102614,Romeo and Juliet,Tragedy,First Musician,4,5,109,Not a dump we; 'tis no time to play now.,male,0.0
102615,Romeo and Juliet,Tragedy,Peter,4,5,110,"You will not, then?",male,0.0
102616,Romeo and Juliet,Tragedy,First Musician,4,5,111,No.,male,0.0
102617,Romeo and Juliet,Tragedy,Peter,4,5,112,I will then give it you soundly.,male,0.4
102618,Romeo and Juliet,Tragedy,First Musician,4,5,113,What will you give us?,male,0.0
102619,Romeo and Juliet,Tragedy,Peter,4,5,114,"No money, on my faith, but the gleek;",male,0.0
102620,Romeo and Juliet,Tragedy,Peter,4,5,115,I will give you the minstrel.,male,0.0
102621,Romeo and Juliet,Tragedy,First Musician,4,5,116,Then I will give you the serving-creature.,male,0.0
102622,Romeo and Juliet,Tragedy,Peter,4,5,117,Then will I lay the serving-creature's dagger on,male,0.0
102623,Romeo and Juliet,Tragedy,Peter,4,5,118,"your pate. I will carry no crotchets: I'll re you,",male,0.0
102624,Romeo and Juliet,Tragedy,Peter,4,5,119,I'll fa you; do you note me?,male,0.0
102625,Romeo and Juliet,Tragedy,First Musician,4,5,120,"An you re us and fa us, you note us.",male,0.0
102626,Romeo and Juliet,Tragedy,Second Musician,4,5,121,"Pray you, put up your dagger, and put out your wit.",male,0.0
102627,Romeo and Juliet,Tragedy,Peter,4,5,122,Then have at you with my wit! I will dry-beat you,male,0.0
102628,Romeo and Juliet,Tragedy,Peter,4,5,123,"with an iron wit, and put up my iron dagger. Answer",male,0.0
102629,Romeo and Juliet,Tragedy,Peter,4,5,124,me like men:,male,0.0
102630,Romeo and Juliet,Tragedy,Peter,4,5,125,"'When griping grief the heart doth wound,",male,-0.8
102631,Romeo and Juliet,Tragedy,Peter,4,5,126,"And doleful dumps the mind oppress,",male,0.0
102632,Romeo and Juliet,Tragedy,Peter,4,5,127,Then music with her silver sound'--,male,0.4
102633,Romeo and Juliet,Tragedy,Peter,4,5,128,why 'silver sound'? why 'music with her silver,male,0.4
102634,Romeo and Juliet,Tragedy,Peter,4,5,129,"sound'? What say you, Simon Catling?",male,0.4
102635,Romeo and Juliet,Tragedy,Musician,4,5,130,"Marry, sir, because silver hath a sweet sound.",male,0.38
102636,Romeo and Juliet,Tragedy,Peter,4,5,131,"Pretty! What say you, Hugh Rebeck?",male,0.31
102637,Romeo and Juliet,Tragedy,Second Musician,4,5,132,"I say 'silver sound,' because musicians sound for silver.",male,0.4
102638,Romeo and Juliet,Tragedy,Peter,4,5,133,"Pretty too! What say you, James Soundpost?",male,0.31
102639,Romeo and Juliet,Tragedy,Third Musician,4,5,134,"Faith, I know not what to say.",male,0.0
102640,Romeo and Juliet,Tragedy,Peter,4,5,135,"O, I cry you mercy; you are the singer: I will say",male,0.0
102641,Romeo and Juliet,Tragedy,Peter,4,5,136,"for you. It is 'music with her silver sound,'",male,0.4
102642,Romeo and Juliet,Tragedy,Peter,4,5,137,because musicians have no gold for sounding:,male,0.0
102643,Romeo and Juliet,Tragedy,Peter,4,5,138,'Then music with her silver sound,male,0.4
102644,Romeo and Juliet,Tragedy,Peter,4,5,139,With speedy help doth lend redress.',male,0.0
102645,Romeo and Juliet,Tragedy,First Musician,4,5,140,What a pestilent knave is this same!,male,0.0
102646,Romeo and Juliet,Tragedy,Second Musician,4,5,141,"Hang him, Jack! Come, we'll in here; tarry for the",male,0.0
102647,Romeo and Juliet,Tragedy,Second Musician,4,5,142,"mourners, and stay dinner.",male,0.0
102648,Romeo and Juliet,Tragedy,Romeo,5,1,1,"If I may trust the flattering truth of sleep,",male,0.0
102649,Romeo and Juliet,Tragedy,Romeo,5,1,2,My dreams presage some joyful news at hand:,male,0.0
102650,Romeo and Juliet,Tragedy,Romeo,5,1,3,My bosom's lord sits lightly in his throne;,male,0.4
102651,Romeo and Juliet,Tragedy,Romeo,5,1,4,And all this day an unaccustom'd spirit,male,0.0
102652,Romeo and Juliet,Tragedy,Romeo,5,1,5,Lifts me above the ground with cheerful thoughts.,male,0.2
102653,Romeo and Juliet,Tragedy,Romeo,5,1,6,I dreamt my lady came and found me dead--,male,-0.2
102654,Romeo and Juliet,Tragedy,Romeo,5,1,7,"Strange dream, that gives a dead man leave",male,-0.12
102655,Romeo and Juliet,Tragedy,Romeo,5,1,8,to think!--,male,0.0
102656,Romeo and Juliet,Tragedy,Romeo,5,1,9,"And breathed such life with kisses in my lips,",male,0.0
102657,Romeo and Juliet,Tragedy,Romeo,5,1,10,"That I revived, and was an emperor.",male,0.0
102658,Romeo and Juliet,Tragedy,Romeo,5,1,11,"Ah me! how sweet is love itself possess'd,",male,0.42
102659,Romeo and Juliet,Tragedy,Romeo,5,1,12,When but love's shadows are so rich in joy!,male,0.62
102660,Romeo and Juliet,Tragedy,Romeo,5,1,13,"News from Verona!--How now, Balthasar!",male,0.0
102661,Romeo and Juliet,Tragedy,Romeo,5,1,14,Dost thou not bring me letters from the friar?,male,0.0
102662,Romeo and Juliet,Tragedy,Romeo,5,1,15,How doth my lady? Is my father well?,male,0.0
102663,Romeo and Juliet,Tragedy,Romeo,5,1,16,How fares my Juliet? that I ask again;,male,0.0
102664,Romeo and Juliet,Tragedy,Romeo,5,1,17,"For nothing can be ill, if she be well.",male,-0.5
102665,Romeo and Juliet,Tragedy,Balthasar,5,1,18,"Then she is well, and nothing can be ill:",male,-0.5
102666,Romeo and Juliet,Tragedy,Balthasar,5,1,19,"Her body sleeps in Capel's monument,",male,0.0
102667,Romeo and Juliet,Tragedy,Balthasar,5,1,20,And her immortal part with angels lives.,male,0.0
102668,Romeo and Juliet,Tragedy,Balthasar,5,1,21,"I saw her laid low in her kindred's vault,",male,0.0
102669,Romeo and Juliet,Tragedy,Balthasar,5,1,22,And presently took post to tell it you:,male,0.0
102670,Romeo and Juliet,Tragedy,Balthasar,5,1,23,"O, pardon me for bringing these ill news,",male,-0.5
102671,Romeo and Juliet,Tragedy,Balthasar,5,1,24,"Since you did leave it for my office, sir.",male,0.0
102672,Romeo and Juliet,Tragedy,Romeo,5,1,25,"Is it even so? then I defy you, stars!",male,0.0
102673,Romeo and Juliet,Tragedy,Romeo,5,1,26,"Thou know'st my lodging: get me ink and paper,",male,0.0
102674,Romeo and Juliet,Tragedy,Romeo,5,1,27,And hire post-horses; I will hence to-night.,male,0.0
102675,Romeo and Juliet,Tragedy,Balthasar,5,1,28,"I do beseech you, sir, have patience:",male,0.0
102676,Romeo and Juliet,Tragedy,Balthasar,5,1,29,"Your looks are pale and wild, and do import",male,-0.05
102677,Romeo and Juliet,Tragedy,Balthasar,5,1,30,Some misadventure.,male,0.0
102678,Romeo and Juliet,Tragedy,Romeo,5,1,31,"Tush, thou art deceived:",male,0.0
102679,Romeo and Juliet,Tragedy,Romeo,5,1,32,"Leave me, and do the thing I bid thee do.",male,0.0
102680,Romeo and Juliet,Tragedy,Romeo,5,1,33,Hast thou no letters to me from the friar?,male,0.0
102681,Romeo and Juliet,Tragedy,Balthasar,5,1,34,"No, my good lord.",male,0.7
102682,Romeo and Juliet,Tragedy,Romeo,5,1,35,"No matter: get thee gone,",male,0.0
102683,Romeo and Juliet,Tragedy,Romeo,5,1,36,And hire those horses; I'll be with thee straight.,male,0.2
102684,Romeo and Juliet,Tragedy,Romeo,5,1,37,"Well, Juliet, I will lie with thee to-night.",male,0.0
102685,Romeo and Juliet,Tragedy,Romeo,5,1,38,"Let's see for means: O mischief, thou art swift",male,0.05
102686,Romeo and Juliet,Tragedy,Romeo,5,1,39,To enter in the thoughts of desperate men!,male,-0.75
102687,Romeo and Juliet,Tragedy,Romeo,5,1,40,"I do remember an apothecary,--",male,0.0
102688,Romeo and Juliet,Tragedy,Romeo,5,1,41,"And hereabouts he dwells,--which late I noted",male,-0.3
102689,Romeo and Juliet,Tragedy,Romeo,5,1,42,"In tatter'd weeds, with overwhelming brows,",male,0.5
102690,Romeo and Juliet,Tragedy,Romeo,5,1,43,"Culling of simples; meagre were his looks,",male,0.0
102691,Romeo and Juliet,Tragedy,Romeo,5,1,44,Sharp misery had worn him to the bones:,male,-0.12
