Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex
6596,The Comedy of Errors,Comedy,Angelo,3,2,191,ANTIPHOLUS,male
6597,The Comedy of Errors,Comedy,Of Syracuse,3,2,192,What is your will that I shall do with this?,male
6598,The Comedy of Errors,Comedy,Angelo,3,2,193,"What please yourself, sir: I have made it for you.",male
6599,The Comedy of Errors,Comedy,Angelo,3,2,194,ANTIPHOLUS,male
6600,The Comedy of Errors,Comedy,Of Syracuse,3,2,195,"Made it for me, sir! I bespoke it not.",male
6601,The Comedy of Errors,Comedy,Angelo,3,2,196,"Not once, nor twice, but twenty times you have.",male
6602,The Comedy of Errors,Comedy,Angelo,3,2,197,Go home with it and please your wife withal;,male
6603,The Comedy of Errors,Comedy,Angelo,3,2,198,And soon at supper-time I'll visit you,male
6604,The Comedy of Errors,Comedy,Angelo,3,2,199,And then receive my money for the chain.,male
6605,The Comedy of Errors,Comedy,Angelo,3,2,200,ANTIPHOLUS,male
6606,The Comedy of Errors,Comedy,Of Syracuse,3,2,201,"I pray you, sir, receive the money now,",male
6607,The Comedy of Errors,Comedy,Of Syracuse,3,2,202,For fear you ne'er see chain nor money more.,male
6608,The Comedy of Errors,Comedy,Angelo,3,2,203,"You are a merry man, sir: fare you well.",male
6609,The Comedy of Errors,Comedy,Angelo,3,2,204,ANTIPHOLUS,male
6610,The Comedy of Errors,Comedy,Of Syracuse,3,2,205,"What I should think of this, I cannot tell:",male
6611,The Comedy of Errors,Comedy,Of Syracuse,3,2,206,"But this I think, there's no man is so vain",male
6612,The Comedy of Errors,Comedy,Of Syracuse,3,2,207,That would refuse so fair an offer'd chain.,male
6613,The Comedy of Errors,Comedy,Of Syracuse,3,2,208,"I see a man here needs not live by shifts,",male
6614,The Comedy of Errors,Comedy,Of Syracuse,3,2,209,When in the streets he meets such golden gifts.,male
6615,The Comedy of Errors,Comedy,Of Syracuse,3,2,210,"I'll to the mart, and there for Dromio stay",male
6616,The Comedy of Errors,Comedy,Of Syracuse,3,2,211,"If any ship put out, then straight away.",male
6617,The Comedy of Errors,Comedy,Second Merchant,4,1,1,"You know since Pentecost the sum is due,",male
6618,The Comedy of Errors,Comedy,Second Merchant,4,1,2,And since I have not much importuned you;,male
6619,The Comedy of Errors,Comedy,Second Merchant,4,1,3,"Nor now I had not, but that I am bound",male
6620,The Comedy of Errors,Comedy,Second Merchant,4,1,4,"To Persia, and want guilders for my voyage:",male
6621,The Comedy of Errors,Comedy,Second Merchant,4,1,5,"Therefore make present satisfaction,",male
6622,The Comedy of Errors,Comedy,Second Merchant,4,1,6,Or I'll attach you by this officer.,male
6623,The Comedy of Errors,Comedy,Angelo,4,1,7,Even just the sum that I do owe to you,male
6624,The Comedy of Errors,Comedy,Angelo,4,1,8,"Is growing to me by Antipholus,",male
6625,The Comedy of Errors,Comedy,Angelo,4,1,9,And in the instant that I met with you,male
6626,The Comedy of Errors,Comedy,Angelo,4,1,10,He had of me a chain: at five o'clock,male
6627,The Comedy of Errors,Comedy,Angelo,4,1,11,I shall receive the money for the same.,male
6628,The Comedy of Errors,Comedy,Angelo,4,1,12,"Pleaseth you walk with me down to his house,",male
6629,The Comedy of Errors,Comedy,Angelo,4,1,13,I will discharge my bond and thank you too.,male
6630,The Comedy of Errors,Comedy,Officer,4,1,14,That labour may you save: see where he comes.,male
6631,The Comedy of Errors,Comedy,Officer,4,1,15,ANTIPHOLUS,male
6632,The Comedy of Errors,Comedy,Of Ephesus,4,1,16,"While I go to the goldsmith's house, go thou",male
6633,The Comedy of Errors,Comedy,Of Ephesus,4,1,17,And buy a rope's end: that will I bestow,male
6634,The Comedy of Errors,Comedy,Of Ephesus,4,1,18,"Among my wife and her confederates,",male
6635,The Comedy of Errors,Comedy,Of Ephesus,4,1,19,For locking me out of my doors by day.,male
6636,The Comedy of Errors,Comedy,Of Ephesus,4,1,20,"But, soft! I see the goldsmith. Get thee gone;",male
6637,The Comedy of Errors,Comedy,Of Ephesus,4,1,21,Buy thou a rope and bring it home to me.,male
6638,The Comedy of Errors,Comedy,Dromio Of Ephesus,4,1,22,I buy a thousand pound a year: I buy a rope.,male
6639,The Comedy of Errors,Comedy,Dromio Of Ephesus,4,1,23,ANTIPHOLUS,male
6640,The Comedy of Errors,Comedy,Of Ephesus,4,1,24,A man is well holp up that trusts to you:,male
6641,The Comedy of Errors,Comedy,Of Ephesus,4,1,25,I promised your presence and the chain;,male
6642,The Comedy of Errors,Comedy,Of Ephesus,4,1,26,But neither chain nor goldsmith came to me.,male
6643,The Comedy of Errors,Comedy,Of Ephesus,4,1,27,"Belike you thought our love would last too long,",male
6644,The Comedy of Errors,Comedy,Of Ephesus,4,1,28,"If it were chain'd together, and therefore came not.",male
6645,The Comedy of Errors,Comedy,Angelo,4,1,29,"Saving your merry humour, here's the note",male
6646,The Comedy of Errors,Comedy,Angelo,4,1,30,"How much your chain weighs to the utmost carat,",male
6647,The Comedy of Errors,Comedy,Angelo,4,1,31,The fineness of the gold and chargeful fashion.,male
6648,The Comedy of Errors,Comedy,Angelo,4,1,32,Which doth amount to three odd ducats more,male
6649,The Comedy of Errors,Comedy,Angelo,4,1,33,Than I stand debted to this gentleman:,male
6650,The Comedy of Errors,Comedy,Angelo,4,1,34,"I pray you, see him presently discharged,",male
6651,The Comedy of Errors,Comedy,Angelo,4,1,35,For he is bound to sea and stays but for it.,male
6652,The Comedy of Errors,Comedy,Angelo,4,1,36,ANTIPHOLUS,male
6653,The Comedy of Errors,Comedy,Of Ephesus,4,1,37,I am not furnish'd with the present money;,male
6654,The Comedy of Errors,Comedy,Of Ephesus,4,1,38,"Besides, I have some business in the town.",male
6655,The Comedy of Errors,Comedy,Of Ephesus,4,1,39,"Good signior, take the stranger to my house",male
6656,The Comedy of Errors,Comedy,Of Ephesus,4,1,40,And with you take the chain and bid my wife,male
6657,The Comedy of Errors,Comedy,Of Ephesus,4,1,41,Disburse the sum on the receipt thereof:,male
6658,The Comedy of Errors,Comedy,Of Ephesus,4,1,42,Perchance I will be there as soon as you.,male
6659,The Comedy of Errors,Comedy,Angelo,4,1,43,Then you will bring the chain to her yourself?,male
6660,The Comedy of Errors,Comedy,Angelo,4,1,44,ANTIPHOLUS,male
6661,The Comedy of Errors,Comedy,Of Ephesus,4,1,45,"No; bear it with you, lest I come not time enough.",male
6662,The Comedy of Errors,Comedy,Angelo,4,1,46,"Well, sir, I will. Have you the chain about you?",male
6663,The Comedy of Errors,Comedy,Angelo,4,1,47,ANTIPHOLUS,male
6664,The Comedy of Errors,Comedy,Of Ephesus,4,1,48,"An if I have not, sir, I hope you have;",male
6665,The Comedy of Errors,Comedy,Of Ephesus,4,1,49,Or else you may return without your money.,male
6666,The Comedy of Errors,Comedy,Angelo,4,1,50,"Nay, come, I pray you, sir, give me the chain:",male
6667,The Comedy of Errors,Comedy,Angelo,4,1,51,"Both wind and tide stays for this gentleman,",male
6668,The Comedy of Errors,Comedy,Angelo,4,1,52,"And I, to blame, have held him here too long.",male
6669,The Comedy of Errors,Comedy,Angelo,4,1,53,ANTIPHOLUS,male
6670,The Comedy of Errors,Comedy,Of Ephesus,4,1,54,Good Lord! you use this dalliance to excuse,male
6671,The Comedy of Errors,Comedy,Of Ephesus,4,1,55,Your breach of promise to the Porpentine.,male
6672,The Comedy of Errors,Comedy,Of Ephesus,4,1,56,"I should have chid you for not bringing it,",male
6673,The Comedy of Errors,Comedy,Of Ephesus,4,1,57,"But, like a shrew, you first begin to brawl.",male
6674,The Comedy of Errors,Comedy,Second Merchant,4,1,58,"The hour steals on; I pray you, sir, dispatch.",male
6675,The Comedy of Errors,Comedy,Angelo,4,1,59,You hear how he importunes me;--the chain!,male
6676,The Comedy of Errors,Comedy,Angelo,4,1,60,ANTIPHOLUS,male
6677,The Comedy of Errors,Comedy,Of Ephesus,4,1,61,"Why, give it to my wife and fetch your money.",male
6678,The Comedy of Errors,Comedy,Angelo,4,1,62,"Come, come, you know I gave it you even now.",male
6679,The Comedy of Errors,Comedy,Angelo,4,1,63,Either send the chain or send me by some token.,male
6680,The Comedy of Errors,Comedy,Angelo,4,1,64,ANTIPHOLUS,male
6681,The Comedy of Errors,Comedy,Of Ephesus,4,1,65,"Fie, now you run this humour out of breath,",male
6682,The Comedy of Errors,Comedy,Of Ephesus,4,1,66,"where's the chain? I pray you, let me see it.",male
6683,The Comedy of Errors,Comedy,Second Merchant,4,1,67,My business cannot brook this dalliance.,male
6684,The Comedy of Errors,Comedy,Second Merchant,4,1,68,"Good sir, say whether you'll answer me or no:",male
6685,The Comedy of Errors,Comedy,Second Merchant,4,1,69,"If not, I'll leave him to the officer.",male
6686,The Comedy of Errors,Comedy,Second Merchant,4,1,70,ANTIPHOLUS,male
6687,The Comedy of Errors,Comedy,Of Ephesus,4,1,71,I answer you! what should I answer you?,male
6688,The Comedy of Errors,Comedy,Angelo,4,1,72,The money that you owe me for the chain.,male
6689,The Comedy of Errors,Comedy,Angelo,4,1,73,ANTIPHOLUS,male
6690,The Comedy of Errors,Comedy,Of Ephesus,4,1,74,I owe you none till I receive the chain.,male
6691,The Comedy of Errors,Comedy,Angelo,4,1,75,You know I gave it you half an hour since.,male
6692,The Comedy of Errors,Comedy,Angelo,4,1,76,ANTIPHOLUS,male
6693,The Comedy of Errors,Comedy,Of Ephesus,4,1,77,You gave me none: you wrong me much to say so.,male
6694,The Comedy of Errors,Comedy,Angelo,4,1,78,"You wrong me more, sir, in denying it:",male
6695,The Comedy of Errors,Comedy,Angelo,4,1,79,Consider how it stands upon my credit.,male
6696,The Comedy of Errors,Comedy,Second Merchant,4,1,80,"Well, officer, arrest him at my suit.",male
6697,The Comedy of Errors,Comedy,Officer,4,1,81,I do; and charge you in the duke's name to obey me.,male
6698,The Comedy of Errors,Comedy,Angelo,4,1,82,This touches me in reputation.,male
6699,The Comedy of Errors,Comedy,Angelo,4,1,83,Either consent to pay this sum for me,male
6700,The Comedy of Errors,Comedy,Angelo,4,1,84,Or I attach you by this officer.,male
6701,The Comedy of Errors,Comedy,Angelo,4,1,85,ANTIPHOLUS,male
6702,The Comedy of Errors,Comedy,Of Ephesus,4,1,86,Consent to pay thee that I never had!,male
6703,The Comedy of Errors,Comedy,Of Ephesus,4,1,87,"Arrest me, foolish fellow, if thou darest.",male
6704,The Comedy of Errors,Comedy,Angelo,4,1,88,"Here is thy fee; arrest him, officer,",male
6705,The Comedy of Errors,Comedy,Angelo,4,1,89,"I would not spare my brother in this case,",male
6706,The Comedy of Errors,Comedy,Angelo,4,1,90,If he should scorn me so apparently.,male
6707,The Comedy of Errors,Comedy,Officer,4,1,91,"I do arrest you, sir: you hear the suit.",male
6708,The Comedy of Errors,Comedy,Officer,4,1,92,ANTIPHOLUS,male
6709,The Comedy of Errors,Comedy,Of Ephesus,4,1,93,I do obey thee till I give thee bail.,male
6710,The Comedy of Errors,Comedy,Of Ephesus,4,1,94,"But, sirrah, you shall buy this sport as dear",male
6711,The Comedy of Errors,Comedy,Of Ephesus,4,1,95,As all the metal in your shop will answer.,male
6712,The Comedy of Errors,Comedy,Angelo,4,1,96,"Sir, sir, I will have law in Ephesus,",male
6713,The Comedy of Errors,Comedy,Angelo,4,1,97,To your notorious shame; I doubt it not.,male
6714,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,98,"Master, there is a bark of Epidamnum",male
6715,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,99,"That stays but till her owner comes aboard,",male
6716,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,100,"And then, sir, she bears away. Our fraughtage, sir,",male
6717,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,101,I have convey'd aboard; and I have bought,male
6718,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,102,"The oil, the balsamum and aqua-vitae.",male
6719,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,103,The ship is in her trim; the merry wind,male
6720,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,104,Blows fair from land: they stay for nought at all,male
6721,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,105,"But for their owner, master, and yourself.",male
6722,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,106,ANTIPHOLUS,male
6723,The Comedy of Errors,Comedy,Of Ephesus,4,1,107,"How now! a madman! Why, thou peevish sheep,",male
6724,The Comedy of Errors,Comedy,Of Ephesus,4,1,108,What ship of Epidamnum stays for me?,male
6725,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,109,"A ship you sent me to, to hire waftage.",male
6726,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,110,ANTIPHOLUS,male
6727,The Comedy of Errors,Comedy,Of Ephesus,4,1,111,"Thou drunken slave, I sent thee for a rope;",male
6728,The Comedy of Errors,Comedy,Of Ephesus,4,1,112,And told thee to what purpose and what end.,male
6729,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,113,You sent me for a rope's end as soon:,male
6730,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,114,"You sent me to the bay, sir, for a bark.",male
6731,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,115,ANTIPHOLUS,male
6732,The Comedy of Errors,Comedy,Of Ephesus,4,1,116,I will debate this matter at more leisure,male
6733,The Comedy of Errors,Comedy,Of Ephesus,4,1,117,And teach your ears to list me with more heed.,male
6734,The Comedy of Errors,Comedy,Of Ephesus,4,1,118,"To Adriana, villain, hie thee straight:",male
6735,The Comedy of Errors,Comedy,Of Ephesus,4,1,119,"Give her this key, and tell her, in the desk",male
6736,The Comedy of Errors,Comedy,Of Ephesus,4,1,120,"That's cover'd o'er with Turkish tapestry,",male
6737,The Comedy of Errors,Comedy,Of Ephesus,4,1,121,There is a purse of ducats; let her send it:,male
6738,The Comedy of Errors,Comedy,Of Ephesus,4,1,122,Tell her I am arrested in the street,male
6739,The Comedy of Errors,Comedy,Of Ephesus,4,1,123,"And that shall bail me; hie thee, slave, be gone!",male
6740,The Comedy of Errors,Comedy,Of Ephesus,4,1,124,"On, officer, to prison till it come.",male
6741,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,125,"To Adriana! that is where we dined,",male
6742,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,126,Where Dowsabel did claim me for her husband:,male
6743,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,127,"She is too big, I hope, for me to compass.",male
6744,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,128,"Thither I must, although against my will,",male
6745,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,1,129,For servants must their masters' minds fulfil.,male
6746,The Comedy of Errors,Comedy,Adriana,4,2,1,"Ah, Luciana, did he tempt thee so?",female
6747,The Comedy of Errors,Comedy,Adriana,4,2,2,Mightst thou perceive austerely in his eye,female
6748,The Comedy of Errors,Comedy,Adriana,4,2,3,That he did plead in earnest? yea or no?,female
6749,The Comedy of Errors,Comedy,Adriana,4,2,4,"Look'd he or red or pale, or sad or merrily?",female
6750,The Comedy of Errors,Comedy,Adriana,4,2,5,What observation madest thou in this case,female
6751,The Comedy of Errors,Comedy,Adriana,4,2,6,Of his heart's meteors tilting in his face?,female
6752,The Comedy of Errors,Comedy,Luciana,4,2,7,First he denied you had in him no right.,female
6753,The Comedy of Errors,Comedy,Adriana,4,2,8,He meant he did me none; the more my spite.,female
6754,The Comedy of Errors,Comedy,Luciana,4,2,9,Then swore he that he was a stranger here.,female
6755,The Comedy of Errors,Comedy,Adriana,4,2,10,"And true he swore, though yet forsworn he were.",female
6756,The Comedy of Errors,Comedy,Luciana,4,2,11,Then pleaded I for you.,female
6757,The Comedy of Errors,Comedy,Adriana,4,2,12,And what said he?,female
6758,The Comedy of Errors,Comedy,Luciana,4,2,13,That love I begg'd for you he begg'd of me.,female
6759,The Comedy of Errors,Comedy,Adriana,4,2,14,With what persuasion did he tempt thy love?,female
6760,The Comedy of Errors,Comedy,Luciana,4,2,15,With words that in an honest suit might move.,female
6761,The Comedy of Errors,Comedy,Luciana,4,2,16,"First he did praise my beauty, then my speech.",female
6762,The Comedy of Errors,Comedy,Adriana,4,2,17,Didst speak him fair?,female
6763,The Comedy of Errors,Comedy,Luciana,4,2,18,"Have patience, I beseech.",female
6764,The Comedy of Errors,Comedy,Adriana,4,2,19,"I cannot, nor I will not, hold me still;",female
6765,The Comedy of Errors,Comedy,Adriana,4,2,20,"My tongue, though not my heart, shall have his will.",female
6766,The Comedy of Errors,Comedy,Adriana,4,2,21,"He is deformed, crooked, old and sere,",female
6767,The Comedy of Errors,Comedy,Adriana,4,2,22,"Ill-faced, worse bodied, shapeless everywhere;",female
6768,The Comedy of Errors,Comedy,Adriana,4,2,23,"Vicious, ungentle, foolish, blunt, unkind;",female
6769,The Comedy of Errors,Comedy,Adriana,4,2,24,"Stigmatical in making, worse in mind.",female
6770,The Comedy of Errors,Comedy,Luciana,4,2,25,Who would be jealous then of such a one?,female
6771,The Comedy of Errors,Comedy,Luciana,4,2,26,No evil lost is wail'd when it is gone.,female
6772,The Comedy of Errors,Comedy,Adriana,4,2,27,"Ah, but I think him better than I say,",female
6773,The Comedy of Errors,Comedy,Adriana,4,2,28,And yet would herein others' eyes were worse.,female
6774,The Comedy of Errors,Comedy,Adriana,4,2,29,Far from her nest the lapwing cries away:,female
6775,The Comedy of Errors,Comedy,Adriana,4,2,30,"My heart prays for him, though my tongue do curse.",female
6776,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,31,"Here! go; the desk, the purse! sweet, now, make haste.",male
6777,The Comedy of Errors,Comedy,Luciana,4,2,32,How hast thou lost thy breath?,female
6778,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,33,By running fast.,male
6779,The Comedy of Errors,Comedy,Adriana,4,2,34,"Where is thy master, Dromio? is he well?",female
6780,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,35,"No, he's in Tartar limbo, worse than hell.",male
6781,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,36,A devil in an everlasting garment hath him;,male
6782,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,37,One whose hard heart is button'd up with steel;,male
6783,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,38,"A fiend, a fury, pitiless and rough;",male
6784,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,39,"A wolf, nay, worse, a fellow all in buff;",male
6785,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,40,"A back-friend, a shoulder-clapper, one that",male
6786,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,41,countermands,male
6787,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,42,"The passages of alleys, creeks and narrow lands;",male
6788,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,43,A hound that runs counter and yet draws dryfoot well;,male
6789,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,44,One that before the judgement carries poor souls to hell.,male
6790,The Comedy of Errors,Comedy,Adriana,4,2,45,"Why, man, what is the matter?",female
6791,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,46,I do not know the matter: he is 'rested on the case.,male
6792,The Comedy of Errors,Comedy,Adriana,4,2,47,"What, is he arrested? Tell me at whose suit.",female
6793,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,48,I know not at whose suit he is arrested well;,male
6794,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,49,"But he's in a suit of buff which 'rested him, that can I tell.",male
6795,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,50,"Will you send him, mistress, redemption, the money in his desk?",male
6796,The Comedy of Errors,Comedy,Adriana,4,2,51,"Go fetch it, sister.",female
6797,The Comedy of Errors,Comedy,Adriana,4,2,52,"This I wonder at,",female
6798,The Comedy of Errors,Comedy,Adriana,4,2,53,"That he, unknown to me, should be in debt.",female
6799,The Comedy of Errors,Comedy,Adriana,4,2,54,"Tell me, was he arrested on a band?",female
6800,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,55,"Not on a band, but on a stronger thing;",male
6801,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,56,"A chain, a chain! Do you not hear it ring?",male
6802,The Comedy of Errors,Comedy,Adriana,4,2,57,"What, the chain?",female
6803,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,58,"No, no, the bell: 'tis time that I were gone:",male
6804,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,59,"It was two ere I left him, and now the clock",male
6805,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,60,strikes one.,male
6806,The Comedy of Errors,Comedy,Adriana,4,2,61,The hours come back! that did I never hear.,female
6807,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,62,"O, yes; if any hour meet a sergeant, a' turns back for",male
6808,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,63,very fear.,male
6809,The Comedy of Errors,Comedy,Adriana,4,2,64,As if Time were in debt! how fondly dost thou reason!,female
6810,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,65,"Time is a very bankrupt, and owes more than he's",male
6811,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,66,"worth, to season.",male
6812,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,67,"Nay, he's a thief too: have you not heard men say",male
6813,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,68,That Time comes stealing on by night and day?,male
6814,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,69,"If Time be in debt and theft, and a sergeant in the way,",male
6815,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,2,70,Hath he not reason to turn back an hour in a day?,male
6816,The Comedy of Errors,Comedy,Adriana,4,2,71,"Go, Dromio; there's the money, bear it straight;",female
6817,The Comedy of Errors,Comedy,Adriana,4,2,72,And bring thy master home immediately.,female
6818,The Comedy of Errors,Comedy,Adriana,4,2,73,"Come, sister: I am press'd down with conceit--",female
6819,The Comedy of Errors,Comedy,Adriana,4,2,74,"Conceit, my comfort and my injury.",female
6820,The Comedy of Errors,Comedy,Of Syracuse,4,3,2,There's not a man I meet but doth salute me,male
6821,The Comedy of Errors,Comedy,Of Syracuse,4,3,3,As if I were their well-acquainted friend;,male
6822,The Comedy of Errors,Comedy,Of Syracuse,4,3,4,And every one doth call me by my name.,male
6823,The Comedy of Errors,Comedy,Of Syracuse,4,3,5,Some tender money to me; some invite me;,male
6824,The Comedy of Errors,Comedy,Of Syracuse,4,3,6,Some other give me thanks for kindnesses;,male
6825,The Comedy of Errors,Comedy,Of Syracuse,4,3,7,Some offer me commodities to buy:,male
6826,The Comedy of Errors,Comedy,Of Syracuse,4,3,8,Even now a tailor call'd me in his shop,male
6827,The Comedy of Errors,Comedy,Of Syracuse,4,3,9,"And show'd me silks that he had bought for me,",male
6828,The Comedy of Errors,Comedy,Of Syracuse,4,3,10,And therewithal took measure of my body.,male
6829,The Comedy of Errors,Comedy,Of Syracuse,4,3,11,"Sure, these are but imaginary wiles",male
6830,The Comedy of Errors,Comedy,Of Syracuse,4,3,12,And Lapland sorcerers inhabit here.,male
6831,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,13,"Master, here's the gold you sent me for. What, have",male
6832,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,14,you got the picture of old Adam new-apparelled?,male
6833,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,15,ANTIPHOLUS,male
6834,The Comedy of Errors,Comedy,Of Syracuse,4,3,16,What gold is this? what Adam dost thou mean?,male
6835,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,17,Not that Adam that kept the Paradise but that Adam,male
6836,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,18,that keeps the prison: he that goes in the calf's,male
6837,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,19,skin that was killed for the Prodigal; he that came,male
6838,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,20,"behind you, sir, like an evil angel, and bid you",male
6839,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,21,forsake your liberty.,male
6840,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,22,ANTIPHOLUS,male
6841,The Comedy of Errors,Comedy,Of Syracuse,4,3,23,I understand thee not.,male
6842,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,24,"No? why, 'tis a plain case: he that went, like a",male
6843,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,25,"bass-viol, in a case of leather; the man, sir,",male
6844,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,26,"that, when gentlemen are tired, gives them a sob",male
6845,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,27,"and 'rests them; he, sir, that takes pity on decayed",male
6846,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,28,men and gives them suits of durance; he that sets up,male
6847,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,29,his rest to do more exploits with his mace than a,male
6848,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,30,morris-pike.,male
6849,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,31,ANTIPHOLUS,male
6850,The Comedy of Errors,Comedy,Of Syracuse,4,3,32,"What, thou meanest an officer?",male
6851,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,33,"Ay, sir, the sergeant of the band, he that brings",male
6852,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,34,any man to answer it that breaks his band; one that,male
6853,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,35,"thinks a man always going to bed, and says, 'God",male
6854,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,36,give you good rest!',male
6855,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,37,ANTIPHOLUS,male
6856,The Comedy of Errors,Comedy,Of Syracuse,4,3,38,"Well, sir, there rest in your foolery. Is there any",male
6857,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,39,"Why, sir, I brought you word an hour since that the",male
6858,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,40,bark Expedition put forth to-night; and then were,male
6859,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,41,"you hindered by the sergeant, to tarry for the hoy",male
6860,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,42,Delay. Here are the angels that you sent for to,male
6861,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,43,deliver you.,male
6862,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,44,ANTIPHOLUS,male
6863,The Comedy of Errors,Comedy,Of Syracuse,4,3,45,"The fellow is distract, and so am I;",male
6864,The Comedy of Errors,Comedy,Of Syracuse,4,3,46,And here we wander in illusions:,male
6865,The Comedy of Errors,Comedy,Of Syracuse,4,3,47,Some blessed power deliver us from hence!,male
6866,The Comedy of Errors,Comedy,Courtezan,4,3,48,"Well met, well met, Master Antipholus.",female
6867,The Comedy of Errors,Comedy,Courtezan,4,3,49,"I see, sir, you have found the goldsmith now:",female
6868,The Comedy of Errors,Comedy,Courtezan,4,3,50,Is that the chain you promised me to-day?,female
6869,The Comedy of Errors,Comedy,Courtezan,4,3,51,ANTIPHOLUS,female
6870,The Comedy of Errors,Comedy,Of Syracuse,4,3,52,"Satan, avoid! I charge thee, tempt me not.",male
6871,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,53,"Master, is this Mistress Satan?",male
6872,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,54,ANTIPHOLUS,male
6873,The Comedy of Errors,Comedy,Of Syracuse,4,3,55,It is the devil.,male
6874,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,56,"Nay, she is worse, she is the devil's dam; and here",male
6875,The Comedy of Errors,Comedy,Dromio Of Syracuse,4,3,57,she comes in the habit of a light wench: and thereof,male
